Nome,tipo
SIDRIANA                                                                        ,0
CARLAO                                                                          ,0
VILMINHA                                                                        ,0
AORFILHO                                                                        ,0
DFQEQWEFQQA                                                                     ,0
DIDEROTSBASTOS                                                                  ,0
PANXA                                                                           ,0
DANI DANI                                                                       ,0
HSHSHDHHD HSHS                                                                  ,0
ACESAR ACESAR                                                                   ,0
MATIRE                                                                          ,0
MARDION                                                                         ,0
SOL SOL                                                                         ,0
GLEISCON GLEISCON                                                               ,0
LINO LINO                                                                       ,0
ALINE ALINE                                                                     ,0
EDUARDO EDUARDO                                                                 ,0
GIOVANI GIOVANI                                                                 ,0
RAFAELLA RAFAELLA                                                               ,0
KASSANDRA KASSANDRA                                                             ,0
VICTOR VICTOR                                                                   ,0
MARCELLUS MARCELLUS                                                             ,0
GALILEU GALILEU                                                                 ,0
PAULO PAULO                                                                     ,0
DANIEL DANIEL                                                                   ,0
MAYANA MAYANA                                                                   ,0
TATIANA TATIANA                                                                 ,0
CLAUDIA CLAUDIA                                                                 ,0
HUMBERTO HUMBERTO                                                               ,0
ROBERTY ROBERTY                                                                 ,0
DONATO DONATO                                                                   ,0
MILENA MILENA                                                                   ,0
GALLO GALLO                                                                     ,0
JAQUELINE JAQUELINE                                                             ,0
DEJAIR DEJAIR                                                                   ,0
MAIRA MAIRA                                                                     ,0
CLEIDI CLEIDI                                                                   ,0
RODRIGO RODRIGO                                                                 ,0
JENIFER JENIFER                                                                 ,0
ZULEIDE ZULEIDE                                                                 ,0
MARCUS MARCUS                                                                   ,0
MONICA MONICA                                                                   ,0
JAQUELINE JAQUELINE                                                             ,0
HAYANNE HAYANNE                                                                 ,0
BEATRIZ BEATRIZ                                                                 ,0
CARLOS CARLOS                                                                   ,0
DANIELA DANIELA                                                                 ,0
KARLLA KARLLA                                                                   ,0
FLAVIA FLAVIA                                                                   ,0
RRENGEL RRENGEL                                                                 ,0
MVRHT MVRHT                                                                     ,0
CARLOS CARLOS                                                                   ,0
RENATO RENATO                                                                   ,0
PATRICIA PATRICIA                                                               ,0
RONY RONY                                                                       ,0
GEAN GEAN                                                                       ,0
SIDNEY SIDNEY                                                                   ,0
LUANNA LUANNA                                                                   ,0
LUIS LUIS                                                                       ,0
JOHNNY JOHNNY                                                                   ,0
BELLACM BELLACM                                                                 ,0
WALLACE WALLACE                                                                 ,0
CAIO CAIO                                                                       ,0
SOU EU                                                                          ,0
M B C                                                                           ,0
GUSGURGEL                                                                       ,0
GRLANHAS                                                                        ,0
MARGEFAL                                                                        ,0
CARLOSCULT                                                                      ,0
LEOZIN                                                                          ,0
ANDRE ANDRE                                                                     ,0
EDILIADIAS                                                                      ,0
KALVIN                                                                          ,0
MAIKDOVER                                                                       ,0
VANDYCK                                                                         ,0
CLAUDIOALBERTOBARCELOSMENDES                                                    ,0
IVAN IVAN                                                                       ,0
JOSININO                                                                        ,0
PROSERVIG                                                                       ,0
LISEANNE                                                                        ,0
TESTER                                                                          ,0
JAOJAP                                                                          ,0
RGA                                                                             ,0
ZEPHILO                                                                         ,0
ADRI ADRI                                                                       ,0
GER                                                                             ,0
CMZ                                                                             ,0
CIMAR                                                                           ,0
VIANA VIANA                                                                     ,0
PEUGOES                                                                         ,0
GNER                                                                            ,0
KURTZ                                                                           ,0
GUINCHAS                                                                        ,0
MAEVA                                                                           ,0
MIZU                                                                            ,0
FURTADO FURTADO                                                                 ,0
HARON                                                                           ,0
IOLI                                                                            ,0
ARIOVALDP                                                                       ,0
NIRWAN                                                                          ,0
ASFAC                                                                           ,0
TESTE                                                                           ,0
PALMEIRAS PALMEIRAS                                                             ,0
GEORGES GEORGES                                                                 ,0
123 123                                                                         ,0
SILVIA SILVIA                                                                   ,0
ANDREA ANDREA                                                                   ,0
THIAGO THIAGO                                                                   ,0
GEANE GEANE                                                                     ,0
PAULO PAULO                                                                     ,0
CRISTINA CRISTINA                                                               ,0
TAYNARA TAYNARA                                                                 ,0
ROSARIO ROSARIO                                                                 ,0
ANDRE ANDRE                                                                     ,0
RAFAEL RAFAEL                                                                   ,0
CAIO CAIO                                                                       ,0
KEIZZ KEIZZ                                                                     ,0
NATALY NATALY                                                                   ,0
CLARAEDUARDO CLARAEDUARDO                                                       ,0
SILVIENY SILVIENY                                                               ,0
IDELSON IDELSON                                                                 ,0
ANIB ANIB                                                                       ,0
RON RON                                                                         ,0
AZIZ AZIZ                                                                       ,0
JUAN JUAN                                                                       ,0
NILSERIBOLI NILSERIBOLI                                                         ,0
SUELI SUELI                                                                     ,0
DANIEL DANIEL                                                                   ,0
PATRICIA PATRICIA                                                               ,0
MAURICIO MAURICIO                                                               ,0
KORRES KORRES                                                                   ,0
ARLEY ARLEY                                                                     ,0
LUCAS LUCAS                                                                     ,0
SILVIA SILVIA                                                                   ,0
GABRIELA GABRIELA                                                               ,0
TOME TOME                                                                       ,0
JULIA JULIA                                                                     ,0
RENATA RENATA                                                                   ,0
EUCLIDES EUCLIDES                                                               ,0
ELIELDER ELIELDER                                                               ,0
RAFAEL RAFAEL                                                                   ,0
JOYCE JOYCE                                                                     ,0
GRECIANE GRECIANE                                                               ,0
MARCOS MARCOS                                                                   ,0
LUCIO LUCIO                                                                     ,0
FLAVIO FLAVIO                                                                   ,0
THIAGO THIAGO                                                                   ,0
WEMERSON WEMERSON                                                               ,0
MARIANA MARIANA                                                                 ,0
FATIMA FATIMA                                                                   ,0
RICARDO RICARDO                                                                 ,0
ALEXANDRO ALEXANDRO                                                             ,0
SUELLEN SUELLEN                                                                 ,0
JEAN JEAN                                                                       ,0
ANNETTE ANNETTE                                                                 ,0
DIOGO DIOGO                                                                     ,0
MARIA MARIA                                                                     ,0
GABRIEL CORINTHIANS                                                             ,0
RAFAEL RAFAEL                                                                   ,0
SPFC 02                                                                         ,0
EEEE NOOIS                                                                      ,0
JAYMEGUIMARAES                                                                  ,0
JERI                                                                            ,0
VESPER                                                                          ,0
YOKOY                                                                           ,0
DEVITTE                                                                         ,0
GENEICE                                                                         ,0
STOCKTRADERBZ                                                                   ,0
MARCOBASSI                                                                      ,0
BRENDO                                                                          ,0
SARKISS                                                                         ,0
MARIANOVALLE                                                                    ,0
JPNACARATO                                                                      ,0
189                                                                             ,0
UGUSMAO                                                                         ,0
PEDROERNESTOMIRANDA                                                             ,0
ADALGISIA                                                                       ,0
HANSSE                                                                          ,0
XXXXXXXXXXX                                                                     ,0
SILVIENY                                                                        ,0
MADALENADINIZ                                                                   ,0
MONTENEGRO                                                                      ,0
FRANKIEGARCIADELIMA                                                             ,0
PAULOBRACCINI                                                                   ,0
BELLAVINHA                                                                      ,0
VICTORIAWOODBURN                                                                ,0
GERACINO                                                                        ,0
ANY ANY                                                                         ,0
ADMARJR                                                                         ,0
CHERLIO                                                                         ,0
BRAZILSHIP                                                                      ,0
CARLOA                                                                          ,0
IRWIN                                                                           ,0
SUBPEDRO                                                                        ,0
TRINDADE                                                                        ,0
XXVINTE                                                                         ,0
VERALUCIAREBELLOSALLES                                                          ,0
ADELCO                                                                          ,0
BETEL                                                                           ,0
ANSR                                                                            ,0
GALO DOIDO                                                                      ,0
JESSYCA                                                                         ,0
ARTHURFB                                                                        ,0
CARLOS TRICOLOR                                                                 ,0
TIBAU                                                                           ,0
MARCUSVTSA                                                                      ,0
CHALIL                                                                          ,0
CALFAIA                                                                         ,0
FREITAS                                                                         ,0
BELLACM                                                                         ,0
NYSSU NYSSU                                                                     ,0
LIBINA                                                                          ,0
PAULAQM                                                                         ,0
FRADEMIR                                                                        ,0
THAYLA                                                                          ,0
ROOSEVELT ROOSEVELT                                                             ,0
SDFAOSDHFUIASDHFASD                                                             ,0
TESTE                                                                           ,0
TESTE                                                                           ,0
ROSUITA                                                                         ,0
LAGOS LAGOS                                                                     ,0
LIZALDA                                                                         ,0
GALLO                                                                           ,0
ASE                                                                             ,0
CANA CANA                                                                       ,0
DYANNE                                                                          ,0
ALINY ALINY                                                                     ,0
PAULO TESTE                                                                     ,0
KELVIO                                                                          ,0
AAAAAAAAAA                                                                      ,0
POMPILHO                                                                        ,0
HAYANNE                                                                         ,0
MAGNOARAUJO                                                                     ,0
JULLIANE                                                                        ,0
HAINALLE                                                                        ,0
TESTE DL 1                                                                      ,0
PAULO TESTE                                                                     ,0
MVRHT                                                                           ,0
KATRIANA                                                                        ,0
ADISSAO                                                                         ,0
WALDONIER                                                                       ,0
SFSDDVDDVXC                                                                     ,0
PRYSCILAPASSOS                                                                  ,0
WEMILDA                                                                         ,0
IATIA                                                                           ,0
ASDFQEWQ                                                                        ,0
FARI                                                                            ,0
SYDMMAYA                                                                        ,0
123                                                                             ,0
KEIZZ                                                                           ,0
DHAYANE                                                                         ,0
NILSERIBOLI                                                                     ,0
RON                                                                             ,0
ILSONSILVA                                                                      ,0
SAMALLA                                                                         ,0
JAMIL JAMIL                                                                     ,0
FERNANDA FERNANDA                                                               ,0
MARCELO MARCELO                                                                 ,0
ALINE ALINE                                                                     ,0
ADRIANO ADRIANO                                                                 ,0
ROYDE ROYDE                                                                     ,0
CARLOS CARLOS                                                                   ,0
RAFAEL RAFAEL                                                                   ,0
BETANIA BETANIA                                                                 ,0
LUDMILA LUDMILA                                                                 ,0
VITORIA VITORIA                                                                 ,0
WILLIAN WILLIAN                                                                 ,0
AMANDA AMANDA                                                                   ,0
WELLINGTON WELLINGTON                                                           ,0
MARGARIDA MARGARIDA                                                             ,0
ELADIO ELADIO                                                                   ,0
ELIZEU ELIZEU                                                                   ,0
LETICIA LETICIA                                                                 ,0
LETICIA LETICIA                                                                 ,0
WESLEY WESLEY                                                                   ,0
JOSSIMARA JOSSIMARA                                                             ,0
ROSANGELA ROSANGELA                                                             ,0
MONICA MONICA                                                                   ,0
ALEXANDRE ALEXANDRE                                                             ,0
ROSANE ROSANE                                                                   ,0
AXEL AXEL                                                                       ,0
FABRICIO FABRICIO                                                               ,0
ANDRE ANDRE                                                                     ,0
DAIANA DAIANA                                                                   ,0
FERNANDO FERNANDO                                                               ,0
PALOMA PALOMA                                                                   ,0
PATRICIA PATRICIA                                                               ,0
MAICON MAICON                                                                   ,0
AMANDA AMANDA                                                                   ,0
RORIG RORIG                                                                     ,0
KESIA KESIA                                                                     ,0
MARLOS MARLOS                                                                   ,0
JENIFER JENIFER                                                                 ,0
SHEYLARCMONTEIRO SHEYLARCMONTEIRO                                               ,0
FERNANDA FERNANDA                                                               ,0
BARBARA BARBARA                                                                 ,0
ALINE ALINE                                                                     ,0
PAULA PAULA                                                                     ,0
CAROLINA CAROLINA                                                               ,0
LENOIR LENOIR                                                                   ,0
ZUCONELLI ZUCONELLI                                                             ,0
EDMILSON EDMILSON                                                               ,0
NELSON NELSON                                                                   ,0
MATEUS MATEUS                                                                   ,0
VALDELIR VALDELIR                                                               ,0
THELMAKAI                                                                       ,0
GRAZI                                                                           ,0
RKAMEDA                                                                         ,0
LUJOLIGA                                                                        ,0
TAUA                                                                            ,0
PIMENTEL                                                                        ,0
PATI                                                                            ,0
RIKBARBOSA                                                                      ,0
SERRATINE                                                                       ,0
GENOARIA                                                                        ,0
LISCAVONE                                                                       ,0
NERITON                                                                         ,0
JRVZ                                                                            ,0
NOKUMULAMBO                                                                     ,0
THOR                                                                            ,0
OBSERVADORDAOPINIAOALHEIA                                                       ,0
VANGUARDA                                                                       ,0
AROLDOMARCOSDEPAULA                                                             ,0
JANAMAINA                                                                       ,0
JOSEENIO                                                                        ,0
ELIELDER                                                                        ,0
VICK                                                                            ,0
FASDFASDFASDF                                                                   ,0
GI GI                                                                           ,0
DAYNARA                                                                         ,0
KILCELI                                                                         ,0
NATYREISENF                                                                     ,0
GILMAR GILMAR                                                                   ,0
MANOEL MANOEL                                                                   ,0
ACELINA ACELINA                                                                 ,0
FAUZI FAUZI                                                                     ,0
MAIRA MAIRA                                                                     ,0
HERCULANO HERCULANO                                                             ,0
JUNIOR JUNIOR                                                                   ,0
AGNES AGNES                                                                     ,0
BERGSON BERGSON                                                                 ,0
MARILIA MARILIA                                                                 ,0
EMMANUEL EMMANUEL                                                               ,0
JPINHEIROPREARD JPINHEIROPREARD                                                 ,0
CAIO CAIO                                                                       ,0
KALINE KALINE                                                                   ,0
KAREN KAREN                                                                     ,0
MYKE MYKE                                                                       ,0
LORRAINE LORRAINE                                                               ,0
GUILHERME GUILHERME                                                             ,0
RODRIGO RODRIGO                                                                 ,0
HTNJP HTNJP                                                                     ,0
JAIR JAIR                                                                       ,0
SUPER MASTER                                                                    ,0
CORINTIANO                                                                      ,0
RENATO TRICOLOR                                                                 ,0
FABIO TRICOLOR                                                                  ,0
DIAS DIAS                                                                       ,0
SKHANTOM                                                                        ,0
JSTOBIAS                                                                        ,0
NETO                                                                            ,0
MELA                                                                            ,0
MEYBEL                                                                          ,0
RAPOSO                                                                          ,0
DRIMARCILIO                                                                     ,0
HENRIQUEAMORIM                                                                  ,0
RODRIGUES                                                                       ,0
SACAJAC                                                                         ,0
RUITOCANTINS                                                                    ,0
BSIQUEIRA                                                                       ,0
PRIZZI                                                                          ,0
AMIGOSNEET                                                                      ,0
CECILIATEG                                                                      ,0
AYMBERE                                                                         ,0
MARCOSALCANTARA                                                                 ,0
YUTTCHAN                                                                        ,0
MARIAJOSESANTACECILIA                                                           ,0
THALISSON                                                                       ,0
HENNY                                                                           ,0
HERMINIOCARLOS                                                                  ,0
SHEILANAZA                                                                      ,0
JULIANAPROUST                                                                   ,0
FERREIRA FERREIRA                                                               ,0
JCAMACHO                                                                        ,0
FDV FDV                                                                         ,0
VANESSA VANESSA                                                                 ,0
DYEGO                                                                           ,0
JGC                                                                             ,0
XONAS                                                                           ,0
ADRIANIK                                                                        ,0
IZANELI                                                                         ,0
ANAILE                                                                          ,0
ILEA                                                                            ,0
KELVIM                                                                          ,0
HEKO                                                                            ,0
VERAZDANOWSKY                                                                   ,0
FABRICIOANONI                                                                   ,0
OQUICEIA                                                                        ,0
TECH                                                                            ,0
JOSEBLIZA                                                                       ,0
LECO                                                                            ,0
TITESTE                                                                         ,0
LUCYLENE                                                                        ,0
LEONEPAIXAO                                                                     ,0
VACIR                                                                           ,0
DITCHKA                                                                         ,0
CLEINICE                                                                        ,0
EDUARDOGONZALEZ                                                                 ,0
EPICURO                                                                         ,0
GIVAGO                                                                          ,0
VALDIZIO                                                                        ,0
RIZZOS RIZZOS                                                                   ,0
HNEIO                                                                           ,0
SANA                                                                            ,0
JAM                                                                             ,0
OZERI                                                                           ,0
ABSAI                                                                           ,0
ROYDE                                                                           ,0
BISPOHILARIO                                                                    ,0
MAUIRCIO                                                                        ,0
BIA BLA                                                                         ,0
MARAU                                                                           ,0
GDGSDFG                                                                         ,0
BISMARQUE                                                                       ,0
AYSHA                                                                           ,0
ADRI                                                                            ,0
JOSSIMARA                                                                       ,0
BRUSEKE                                                                         ,0
GABI GABI                                                                       ,0
SAIPA                                                                           ,0
JHEYNIK                                                                         ,0
LIVI                                                                            ,0
IBSON                                                                           ,0
KYLVYA                                                                          ,0
RANILZA                                                                         ,0
CARDOSINHO                                                                      ,0
NAEL                                                                            ,0
CARLOSCARVALHO                                                                  ,0
MAURIELLE                                                                       ,0
RSOUZAJR                                                                        ,0
RIMILDO                                                                         ,0
EFWQWEQWQ                                                                       ,0
MAUREM                                                                          ,0
NOME JOSE CARLOS SENA DE OLIVEIRA                                               ,0
MACELINO                                                                        ,0
NARDINA                                                                         ,0
NIZAR                                                                           ,0
ALEXASRO                                                                        ,0
JOSEMARCIOSIMOES                                                                ,0
LUCIANA LUCIANA                                                                 ,0
EFRAIM EFRAIM                                                                   ,0
ROBERTA ROBERTA                                                                 ,0
CLAUDIO CLAUDIO                                                                 ,0
MALU MALU                                                                       ,0
CARLOS CARLOS                                                                   ,0
VANESSA VANESSA                                                                 ,0
LEONARDO LEONARDO                                                               ,0
MARILIA MARILIA                                                                 ,0
RODRIGO RODRIGO                                                                 ,0
IVOMAR IVOMAR                                                                   ,0
KATIA KATIA                                                                     ,0
SOCORROGENILDO SOCORROGENILDO                                                   ,0
DANILO DANILO                                                                   ,0
CLAUDIO CLAUDIO                                                                 ,0
WILL WILL                                                                       ,0
VILMAR VILMAR                                                                   ,0
RACFOTOS RACFOTOS                                                               ,0
GIOVANNA GIOVANNA                                                               ,0
DANILLO DANILLO                                                                 ,0
PALOMA PALOMA                                                                   ,0
BRUNO BRUNO                                                                     ,0
DARIO DARIO                                                                     ,0
YAN YAN                                                                         ,0
DRICRIS DRICRIS                                                                 ,0
FABIOLA FABIOLA                                                                 ,0
WAGNERDECASTRO WAGNERDECASTRO                                                   ,0
JOSEESPOSITO JOSEESPOSITO                                                       ,0
FRANCISCO FRANCISCO                                                             ,0
BIBIANA BIBIANA                                                                 ,0
ROSEANE ROSEANE                                                                 ,0
DANIEL DANIEL                                                                   ,0
ALLAN ALLAN                                                                     ,0
ANA ANA                                                                         ,0
MONICA MONICA                                                                   ,0
RTUDI RTUDI                                                                     ,0
SIGURD SIGURD                                                                   ,0
RICARDO RICARDO                                                                 ,0
AANDREOL AANDREOL                                                               ,0
LUIZ LUIZ                                                                       ,0
ALMIR ALMIR                                                                     ,0
ISABELLE ISABELLE                                                               ,0
LIGIA LIGIA                                                                     ,0
FRANSUELE FRANSUELE                                                             ,0
PABLO PABLO                                                                     ,0
LEONARDO LEONARDO                                                               ,0
LIA LIA                                                                         ,0
JEANETTE JEANETTE                                                               ,0
DENISE DENISE                                                                   ,0
ROSANGELA ROSANGELA                                                             ,0
RUBENS RUBENS                                                                   ,0
VESTIMAIS VESTIMAIS                                                             ,0
RDYDRYDR                                                                        ,0
MAAAYYYYYYYYYYY                                                                 ,0
COXA DOIDO                                                                      ,0
VE SE NAO FERRA                                                                 ,0
SIHAMME                                                                         ,0
FLA                                                                             ,0
FLPJ10                                                                          ,0
AKAOBASTOS                                                                      ,0
BRITO                                                                           ,0
PATRICIAGOULART                                                                 ,0
JUJU                                                                            ,0
AANDREOL                                                                        ,0
JONYLIMA                                                                        ,0
MARACIPA                                                                        ,0
FBSO                                                                            ,0
MIGUELSNETO                                                                     ,0
NEUDINHO                                                                        ,0
ORLANDOLYRASEARA                                                                ,0
RANGELMAURICIO                                                                  ,0
RENANPEROTTO                                                                    ,0
ANNELENA                                                                        ,0
AXELFEIJO                                                                       ,0
JEZUINO                                                                         ,0
MANDINHO                                                                        ,0
MARCOSKFFURI                                                                    ,0
FERNANDO GALO DOIDO                                                             ,0
LEIZI                                                                           ,0
LARRIZA                                                                         ,0
JULIOSCHWIDER                                                                   ,0
RICARDOMDJ                                                                      ,0
KYROS                                                                           ,0
PAIVA                                                                           ,0
HELMOZ                                                                          ,0
RALPHE                                                                          ,0
JOAS                                                                            ,0
